          Time-Start   CPU    C-State      Sleep[ns]    Delta[ns]   Miss  Below
      4472.604942407     3         C3        2627221      1927221      0      -
      4472.687484623     3         C2         612868       576868      0      -
      4472.688102911     3         C3        3644419      2944419      0      -
      4472.692075679     3         C3        2907860      2207860      0      -
      4472.695007579     3         C3        3307160      2607160      0      -
      4472.698328339     3         C3        3110050      2410050      0      -
      4472.701452549     3         C3         907197       207197      0      -
      4472.782620940     3         C3        2143263      1443263      0      -
      4472.784772163     3         C3        3859867      3159867      0      -
      4472.788646110     3         C3        3017301      2317301      0      -
      4472.791677451     3         C3        3504208      2804208      0      -
      4472.795197379     3         C2         280120       244120      0      -
      4472.895610629     3         C3        3061820      2361820      0      -
      4472.898995508     3         C3        2442142      1742142      0      -
      4472.901470460     3         C2         177450       141450      0      -
      4473.159988075     3         C3        1441355       741355      0      -
      4473.161435740     3         C2         569089       533089      0      -
