          Time-Start   CPU    C-State      Sleep[ns]    Delta[ns]   Miss  Below
      2837.374563905     3         C6         520367       320367      0      -
      2837.375181146     3         C8        2383844      1583844      0      -
      2837.377708118     3         C8        2220728      1420728      0      -
      2837.380043160     3         C6         610958       410958      0      -
      2837.380676558     3         C8        2214948      1414948      0      -
      2837.383004822     3         C6         689613       489613      0      -
      2837.383791784     3         C3          57479       -42521      1      0
      2837.383874439     3         C3          18428       -81572      1      0
      2837.383949032     3         C8        3602640      2802640      0      -
      2837.387579433     3         C8        2027805      1227805      0      -
      2837.389721068     3         C8        1129453       329453      0      -
      2837.390879621     3         C8        2042295      1242295      0      -
      2837.393035749     3         C8        1144084       344084      0      -
      2837.394210078     3         C8        3094061      2294061      0      -
      2837.397347683     3         C6         825428       625428      0      -
      2837.398288214     3         C8        2355471      1555471      0      -
      2837.400689926     3         C8        3528544      2728544      0      -
