          Time-Start   CPU    C-State      Sleep[ns]    Delta[ns]   Miss  Below
      2089.784872744     6         C3        3128974      2428974      0      -
      2089.788010088     6         C2         193271       157271      0      -
      2089.788206499     6         C3        1663698       963698      0      -
      2089.789886127     6         C2         499263       463263      0      -
      2089.790391630     6         C3        1145105       445105      0      -
      2089.791539775     6         C3        1386747       686747      0      -
      2089.792932632     6         C3        1937809      1237809      0      -
      2089.794872971     6         C3        2012699      1312699      0      -
      2089.796891790     6         C2          57600        21600      0      -
      2089.796954910     6         C3        1201866       501866      0      -
      2089.798162546     6         C2          41390         5390      0      -
      2089.798206916     6         C3        2010200      1310200      0      -
      2089.800225886     6         C3        1311676       611676      0      -
      2089.801540472     6         C2         169201       133201      0      -
      2089.801715813     6         C3        3155134      2455134      0      -
      2089.804874677     6         C2         713694       677694      0      -
      2089.805597181     6         C3         344031      -355969      1      0
      2089.805958812     6         C3        1955570      1255570      0      -
      2089.807921412     6         C3        5299874      4599874      0      -
      2089.813231237     6         C3        1640277       940277      0      -
      2089.814875174     6         C3        1812049      1112049      0      -
      2089.816696113     6         C3        1509007       809007      0      -
      2089.818208870     6         C3        1020685       320685      0      -
      2089.819235545     6         C3        2303100      1603100      0      -
      2089.821543615     6         C2         154371       118371      0      -
      2089.821706606     6         C3        1310286       610286      0      -
      2089.823034032     6         C3        1837829      1137829      0      -
      2089.824875441     6         C2        1089435      1053435      1      1
